object_name,data_received_on,description,device_id,ismanual,object_id,object_type,present_value,units
VOX'OS02'Ahu'Ahu14'Almbag,2025-11-07T11:19:20.965 UTC,Bag Filter Alarm,2122754,False,3,binaryInput,inactive,n/a
VOX'OS04'Ahu'Ahu6'StaFlw,2025-11-07T11:13:54.453 UTC,Supply Fan Airflow Status,2122756,False,11,binaryInput,active,n/a
VOX'OS04'Ahu'Ahu8'TBTSu,2025-11-07T11:13:54.453 UTC,Trend Supply Air Temperature,2122756,False,43,trendLog,n/a,n/a
VOX'OS3'MtrEMU'EMU01'00'PowA,2025-11-07T11:07:24.654 UTC,Active Power A,2122755,False,8,analogInput,10.561986923217773,kilowatts
VOX'OS04'Ahu'Ahu6'TBHuSu,2025-11-07T11:13:54.453 UTC,Trend Supply Air Humidity,2122756,False,18,trendLog,n/a,n/a
VOX'OS05'Ahu'Ahu11'TBTe,2025-11-07T11:09:52.707 UTC,Trend Space Air Temperature,2122757,False,40,trendLog,n/a,n/a
VOX'OS01'Ahu'FAHU2'OffTemp1,2025-11-07T11:06:56.469 UTC,FAHU Before Enthalpy Wheel Off Coil Humidity,2122753,False,64,analogInput,51,percentRelativeHumidity
VOX'OS04'Ahu'FAHU'StaAutoEf,2025-11-07T11:13:54.453 UTC,FAHU Exhaust Fan Auto Status,2122756,False,31,binaryInput,active,n/a
VOX'OS02'Ahu'Ahu16'RtCo2,2025-11-07T11:19:20.965 UTC,Space Air Co2 Setpoint,2122754,False,27,analogValue,1000,partsPerMillion
VOX'OS05'Ahu'Ahu11'TBCo2,2025-11-07T11:09:52.707 UTC,Trend Space Air Co2,2122757,False,39,trendLog,n/a,n/a
VOX'OS01'ExFans'KitExFan'RUn,2025-11-07T11:06:56.469 UTC,Fan Run Status ,2122753,False,45,binaryInput,active,n/a
VOX'OS05'Ahu'Ahu11'StaFlw,2025-11-07T11:09:52.707 UTC,Supply Fan Airflow Status,2122757,False,11,binaryInput,active,n/a
VOX'OS3'MtrEMU'EMU01'00'TBKwh,2025-11-07T11:07:24.654 UTC,TB Active Energy_Kwh,2122755,False,1,trendLog,n/a,n/a
20767116 Volume ,2025-11-07T11:13:58.582 UTC,20767116 Volume ,2001,False,9,analogInput,2911.489990234375,cubicMeters
VOX'OS01'MtrEMU'EMU04'00'VoltAN,2025-11-07T11:06:56.469 UTC,Voltage A-N,2122753,False,162,analogInput,236.58477783203125,volts
VOX'OS04'ExFans'PrjExFan'StsDamp,2025-11-07T11:13:54.453 UTC,PEF  Damper Status,2122756,False,41,binaryInput,active,n/a
VOX_FCU'Flr_01'RS_FCU_FY_25'HVAC'Ccl,2025-11-07T11:16:03.370 UTC,Cooling coil,2,False,104,structuredView,n/a,n/a
VOX'OS04'Ahu'Ahu6'AlmTRLow,2025-11-07T11:13:54.453 UTC,Room Low Temperature Alarm,2122756,False,12,binaryValue,inactive,n/a
VOX'OS05'Ahu'Ahu12'SpCo2Band,2025-11-07T11:09:52.707 UTC,Space  Air Co2 Setpoint Band,2122757,False,42,analogValue,100,partsPerMillion
VOX'OS01'Ahu'FAHU2'CmdOnSf1,2025-11-07T11:06:56.469 UTC,FAHU Supply Fan-2 Start/Stop Command,2122753,False,10,binaryOutput,active,n/a
VOX'OS04'Ahu'FAHU'StaVFDSf,2025-11-07T11:13:54.453 UTC,FAHU Supply Fan VFD Status,2122756,False,38,binaryInput,active,n/a
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'TCtlC,2025-11-07T11:11:55.586 UTC,Temperature control for cooling,233,False,33,structuredView,n/a,n/a
10226213 Volume ,2025-11-07T11:13:58.582 UTC,10226213 Volume ,2001,False,7,analogInput,182.8350067138672,cubicMeters
VOX'OS01'Ahu'FAHU2'DmpSts,2025-11-07T11:06:56.469 UTC,Return Air Damper Status,2122753,False,35,binaryInput,active,n/a
VOX'OS01'Ahu'Ahu2'AlmRACoHi,2025-11-07T11:06:56.469 UTC,Space Air High Co2 Alarm,2122753,False,16,binaryValue,inactive,n/a
VOX'OS01'MtrEMU'EMU02'00'VoltAB,2025-11-07T11:06:56.469 UTC,Voltage A-B,2122753,False,127,analogInput,405.89813232421875,volts
VOX'OS01'Ahu'FAHU2'FbCHW,2025-11-07T11:06:56.469 UTC,FAHU CHW Valve Feedback,2122753,False,54,analogInput,100.70999908447266,percent
VOX'OS02'Ahu'Ahu14'AvgTmp,2025-11-07T11:19:20.965 UTC,Average Value Of Space Temperature,2122754,False,3,analogInput,21.94700050354004,degreesCelsius
VOX'OS02'Ahu'Ahu4'TempSp2,2025-11-07T11:19:20.965 UTC,Space Air Temperature-2,2122754,False,74,analogInput,20.44999885559082,degreesCelsius
VOX'OS01'MtrEMU'EMU05'00'CurrAvg,2025-11-07T11:06:56.469 UTC,Average Current,2122753,False,168,analogInput,67.35479736328125,amperes
VOX'OS02'Mahu1'AhuMkp1'VPrSu,2025-11-07T11:19:20.965 UTC,Supply Air Velocity Pressure,2122754,False,78,analogInput,10.832000732421875,pascals
VOX'OS01'Ups'Ups'OnOFF,2025-11-07T11:06:56.469 UTC,On Off Status,2122753,False,121,binaryInput,active,n/a
VOX'OS02'Ahu'Ahu5'SpTREff,2025-11-07T11:19:20.965 UTC,Room Temperature Effective Setpoint,2122754,False,62,analogValue,21,degreesCelsius
WS-Text-ko-sql,2025-11-07T11:16:03.370 UTC,,2,False,375,file,n/a,n/a
VOX'OS01'Ahu'Ahu3'SpTRHiLo,2025-11-07T11:06:56.469 UTC,Room Temperature Hi/Low Limit Setpoint,2122753,False,50,analogValue,4,degreesCelsius
VOX'OS02'Ahu'Ahu15'ChwFb,2025-11-07T11:19:20.965 UTC,CHW Valve Feedback,2122754,False,12,analogInput,n/a,percent
VOX'OS02'Ahu'Ahu16'AlmFAD,2025-11-07T11:19:20.965 UTC,FAD Fail to Open Alarm,2122754,False,13,binaryValue,inactive,n/a
VOXZAHIA'AS01'PX_EDOS4,2025-11-07T11:06:56.469 UTC,,2122753,False,2097156,file,n/a,n/a
VOX'OS01'Ahu'FAHU2'OnHum2,2025-11-07T11:06:56.469 UTC,FAHU After Enthalpy Wheel On Coil Temperature,2122753,False,69,analogInput,25.219999313354492,degreesCelsius
VOX'OS01'Ahu'Ahu3'SpCo2Band,2025-11-07T11:06:56.469 UTC,Space  Air Co2 Setpoint Band,2122753,False,41,analogValue,100,partsPerMillion
VOXZAHIA'AS04'PX_EDOS5,2025-11-07T11:13:54.453 UTC,,2122756,False,2097157,file,n/a,n/a
VOX_FCU'Flr_01'RS_FCU_FY_25'RSegmStaMon,2025-11-07T11:16:03.370 UTC,Room segment monitoring state,2,False,6,eventEnrollment,n/a,n/a
VOX'OS01'Ahu'Ahu2'TBStaFlw,2025-11-07T11:06:56.469 UTC,Trend Supply Fan Airflow Status,2122753,False,30,trendLog,n/a,n/a
VOX'OS05'MSFD'MSFD'MSFD7,2025-11-07T11:09:52.707 UTC,MSFD-7 (Upper level toilet),2122757,False,30,binaryInput,active,n/a
VOX'OS04'Ahu'Ahu6'TBCo2,2025-11-07T11:13:54.453 UTC,Trend Space Air Co2,2122756,False,14,trendLog,n/a,n/a
VOX'OS04'Ahu'Ahu13'HuSu,2025-11-07T11:13:54.453 UTC,Supply Air Humidity,2122756,False,8,analogInput,61.79999923706055,percentRelativeHumidity
VOX'OS01'Ahu'Ahu3'TBTSu,2025-11-07T11:06:56.469 UTC,Trend Supply Air Temperature,2122753,False,43,trendLog,n/a,n/a
VOX'OS05'Ahu'Ahu9'FbFAD,2025-11-07T11:09:52.707 UTC,Fresh Air Damper Feedback,2122757,False,37,analogInput,50.98999786376953,percent
VOXZAHIA'AS04'PX_EDOS8,2025-11-07T11:13:54.453 UTC,,2122756,False,2097160,file,n/a,n/a
VOX'OS02'Ahu'Ahu14'FbFAD,2025-11-07T11:19:20.965 UTC,Fresh Air Damper Feedback,2122754,False,6,analogInput,79.47999572753906,percent
VOX'OS02'ExFans'KitExFan'Trip,2025-11-07T11:19:20.965 UTC,Fan Trip Status,2122754,False,42,binaryInput,inactive,n/a
VOX'OS02'Mahu1'AhuMkp1'Cmd,2025-11-07T11:19:20.965 UTC, Damper ON/OFF Command,2122754,False,16,binaryOutput,active,n/a
WS-Text-hu-sql,2025-11-07T11:16:03.370 UTC,,2,False,373,file,n/a,n/a
VOX'OS02'Ahu'Ahu4'TRe,2025-11-07T11:19:20.965 UTC,Return Air Temperature,2122754,False,42,analogInput,23.65999984741211,degreesCelsius
VOX'OS05'MtrEMU'EMU02'00'CurrB,2025-11-07T11:09:52.707 UTC,Current B,2122757,False,88,analogInput,5.18710470199585,amperes
VOX_FCU'Flr_01'RS_FCU_FYR_MAIN SERVER ROOM_9B'HVAC'Fan'FanHReq,2025-11-07T11:11:55.586 UTC,Fan heating request,233,False,92,analogValue,n/a,percent
VOX'OS02'Ahu'Ahu5'TrAvg,2025-11-07T11:19:20.965 UTC,RoomTemperature  Average,2122754,False,78,analogValue,18.459999084472656,degreesCelsius
VOX'OS04'ELEMU'BRVolt,2025-11-07T11:13:54.453 UTC,B-R Phase Voltage,2122756,False,74,analogInput,n/a,volts
VOX'OS05'Ahu'Ahu10'AlmNtAuto,2025-11-07T11:09:52.707 UTC,Supply Fan Not in Auto Alarm,2122757,False,3,binaryValue,inactive,n/a
Infra'DiagS7,2025-11-07T11:16:03.370 UTC,Diagnostics for S7 program,2,False,1,analogValue,316,noUnits
VOX'OS04'Ahu'Ahu13'SpMinVFD,2025-11-07T11:13:54.453 UTC,VFD Min. Speed Setpoint,2122756,False,9,analogValue,70,percent
VOX'OS04'ExFans'PrjExFan'FanHoa,2025-11-07T11:13:54.453 UTC,Fan Hand Auto Status,2122756,False,39,binaryInput,active,n/a
VOX'OS01'Ahu'FAHU2'CmdVFDEf,2025-11-07T11:06:56.469 UTC,FAHU Exhaust Fan VFD Command,2122753,False,16,analogOutput,100,percent
VOX'OS05'Ahu'Ahu11'TBCMDCHW,2025-11-07T11:09:52.707 UTC,Trend CHW Valve Command,2122757,False,10,trendLog,n/a,n/a
VOX'OS04'Ahu'Ahu6'TBFbFAD,2025-11-07T11:13:54.453 UTC,Trend Fresh Air Damper Feedback,2122756,False,16,trendLog,n/a,n/a
VOX'OS05'MtrEMU'EMU03'00'VoltBC,2025-11-07T11:09:52.707 UTC,Voltage B-C,2122757,False,116,analogInput,408.0073547363281,volts
VOX'OS01'Ahu'FAHU2'AlmPreFl2,2025-11-07T11:06:56.469 UTC,FAHU Bag Filter Status,2122753,False,32,binaryInput,inactive,n/a
VOX'OS01'Ahu'FAHU2'SpMaxVFD,2025-11-07T11:06:56.469 UTC,VFD Max. Speed Setpoint,2122753,False,57,analogValue,100,percent
VOX'OS01'Ahu'Ahu17'Almbag,2025-11-07T11:06:56.469 UTC,Bag Filter Alarm,2122753,False,9,binaryInput,inactive,n/a
VOX'OS04'Ahu'Ahu13'StaFlw,2025-11-07T11:13:54.453 UTC,Supply Fan Airflow Status,2122756,False,5,binaryInput,active,n/a
VOX'OS05'Ahu'Ahu12'HuR1,2025-11-07T11:09:52.707 UTC,Space Air Humidity,2122757,False,28,analogInput,54.32999801635742,percentRelativeHumidity
VOX'OS04'Ahu'Ahu7'TBCo2,2025-11-07T11:13:54.453 UTC,Trend Space Air Co2,2122756,False,25,trendLog,n/a,n/a
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'FanOp'SpFanVarSpd,2025-11-07T11:11:55.586 UTC,Setpoint for variable speed fan,233,False,43,analogValue,100,percent
VOX'OS01'MtrEMU'EMU06'00'CurrAvg,2025-11-07T11:06:56.469 UTC,Average Current,2122753,False,185,analogInput,6.358740329742432,amperes
VOX'OS05'Ahu'Ahu10'CmdVFD,2025-11-07T11:09:52.707 UTC,VFD Enable/Disable Command,2122757,False,1,binaryOutput,active,n/a
VOX'OS05'MtrEMU'EMU02'00'TBKwh,2025-11-07T11:09:52.707 UTC,TB Active Energy_Kwh,2122757,False,47,trendLog,n/a,n/a
VOX'OS01'Ahu'Ahu3'FbFAD,2025-11-07T11:06:56.469 UTC,Fresh Air Damper Feedback,2122753,False,37,analogInput,79.31999969482422,percent
VOX'OS01'Ahu'Ahu3'TRe,2025-11-07T11:06:56.469 UTC,Return Air Temperature,2122753,False,42,analogInput,30.744998931884766,degreesCelsius
BAPL-en,2025-11-07T11:16:03.370 UTC,,2,False,250,file,n/a,n/a
VOX'OS01'Ahu'FAHU2'OnHum4,2025-11-07T11:06:56.469 UTC,FAHU After Sensible Wheel On Coil Temperature,2122753,False,71,analogInput,18.604000091552734,degreesCelsius
VOX'OS05'Ahu'Ahu10'SpFAD,2025-11-07T11:09:52.707 UTC,FA. Damper Open Setpoint for Normal,2122757,False,6,analogValue,60,percent
VOXZAHIA'AS05'PX_EDOS8,2025-11-07T11:09:52.707 UTC,,2122757,False,2097160,file,n/a,n/a
VOX_FCU'Flr_01'RS_FCU_FY_25'ROpUnDev(1)'RClmOpModIn,2025-11-07T11:16:03.370 UTC,Room climate operating mode input value,2,False,154,multiStateValue,1,n/a
VOX'OS02'Ahu'Ahu14'CMDSpdVFD,2025-11-07T11:19:20.965 UTC,Supply Fan VFD Speed Command,2122754,False,1,analogOutput,80,percent
VOX_FCU'Flr_01'R_FCU_FY_25'RHvacCoo'HCStaDtr,2025-11-07T11:16:03.370 UTC,Heating/cooling state determination,2,False,58,structuredView,n/a,n/a
VOX'OS01'Ahu'FAHU2'StaAutoEf,2025-11-07T11:06:56.469 UTC,FAHU Exhaust Fan Auto Status,2122753,False,36,binaryInput,active,n/a
VOX'OS05'Ahu'Ahu11'TsOn,2025-11-07T11:09:52.707 UTC,Time Scheduler - On/Off,2122757,False,4,schedule,1,n/a
VOX'OS01'Ahu'Ahu1'TBHuSu,2025-11-07T11:06:56.469 UTC,Trend Supply Air Humidity,2122753,False,7,trendLog,n/a,n/a
VOX'OS01'Ahu'Ahu17'AlmFlw,2025-11-07T11:06:56.469 UTC,Supply Fan Air Flow Fail Alarm,2122753,False,8,binaryValue,inactive,n/a
VOX'OS01'FlowMtr'Flow,2025-11-07T11:06:56.469 UTC,CHW Line Flow,2122753,False,98,analogInput,42.2926025390625,litersPerSecond
Infra'AlmHistory,2025-11-07T11:16:03.370 UTC,Alarm history,2,False,1,eventLog,n/a,n/a
VOX'OS02'ExFans'KitExFan'SsCmd,2025-11-07T11:19:20.965 UTC,Fan Start Stop Command,2122754,False,6,binaryOutput,active,n/a
VOX'OS05'Ahu'Ahu11'CmdFAD,2025-11-07T11:09:52.707 UTC,Fresh Air Damper Command,2122757,False,6,analogOutput,60,percent
VOX'OS01'Ahu'Ahu17'CMDSpdVFD,2025-11-07T11:06:56.469 UTC,Supply Fan VFD Speed Command,2122753,False,4,analogOutput,70,percent
VOXZAHIA'AS05'PX_EDOS9,2025-11-07T11:09:52.707 UTC,,2122757,False,2097161,file,n/a,n/a
PlnkBus,2025-11-07T11:16:03.370 UTC,KNX PL-Link bus,2,False,3,structuredView,n/a,n/a
VOX'OS05'Ahu'Ahu10'TBTSu,2025-11-07T11:09:52.707 UTC,Trend Supply Air Temperature,2122757,False,9,trendLog,n/a,n/a
VOX'OS02'Ahu'Ahu15'FbVFD,2025-11-07T11:19:20.965 UTC,VFD Speed Feedback,2122754,False,16,analogInput,50.66999816894531,percent
VOX_FCU'Flr_01'RS_FCU_FYR_MAIN SERVER ROOM_9B'RSegmStaMon,2025-11-07T11:11:55.586 UTC,Room segment monitoring state,233,False,6,eventEnrollment,n/a,n/a
VOX'OS01'Ahu'FAHU2'HumRt,2025-11-07T11:06:56.469 UTC,FAHU Return Air Humidity,2122753,False,58,analogInput,46.79999923706055,percentRelativeHumidity
VOX'OS02'MSFD'MSFD'OnOFF3,2025-11-07T11:19:20.965 UTC,MSFD-3 Female Wash Room,2122754,False,64,binaryInput,active,n/a
VOX'OS02'Ahu'Ahu15'TBCMDVFD,2025-11-07T11:19:20.965 UTC,Trend VFD Speed Command,2122754,False,13,trendLog,n/a,n/a
VOX'OS04'Ahu'FAHU'PIDVFD,2025-11-07T11:13:54.453 UTC,PID - Control For VFD,2122756,False,10,loop,100,n/a
VOX'OS3A'MtrEMU'00'VoltAN,2025-11-07T11:16:27.906 UTC,Voltage A-N,2122758,False,13,analogInput,233.63919067382812,volts
VOX'OS02'ExFans'KitExFan'FanHoa,2025-11-07T11:19:20.965 UTC,Fan Hand Auto Status,2122754,False,40,binaryInput,inactive,n/a
VOX'OS01'Ahu'AhuMkp2'CmdOnSf,2025-11-07T11:06:56.469 UTC,Supply Fan VFD Enable/Disable Command,2122753,False,6,binaryOutput,active,n/a
VOX_FCU'Flr_01'RS_FCU_FYR_MAIN SERVER ROOM_9B'FvrTrmlCtl,2025-11-07T11:11:55.586 UTC,Favorite terminal control,233,False,339,structuredView,n/a,n/a
VOX'OS01'Ahu'Ahu1'SpHuR,2025-11-07T11:06:56.469 UTC,Space Air Humidity Setpoint,2122753,False,6,analogValue,60,percent
VOX'OS02'Ahu'Ahu15'TBTRt,2025-11-07T11:19:20.965 UTC,Trend Return Air Temperature,2122754,False,20,trendLog,n/a,n/a
VOX'OS05'Ahu'Ahu12'HuRt,2025-11-07T11:09:52.707 UTC,Return Air Humidity,2122757,False,29,analogInput,51.939998626708984,percentRelativeHumidity
VOX'OS02'Ahu'Ahu4'CmdSpsvfd,2025-11-07T11:19:20.965 UTC,VFD Speed Command,2122754,False,21,analogOutput,60.380855560302734,percent
VOX_FCU'Flr_01'R_FCU_FY_25'RHvacCoo'TCtlC'DmpOaTRCtrC,2025-11-07T11:16:03.370 UTC,Room temp.ctr.cooling for outs.air damp.,2,False,6,loop,n/a,n/a
AsView,2025-11-07T11:16:03.370 UTC,Automation station view,2,False,0,structuredView,n/a,n/a
VOX'OS04'Ahu'Ahu13'TBFbCHW,2025-11-07T11:13:54.453 UTC,Trend CHW Valve Feedback,2122756,False,4,trendLog,n/a,n/a
VOX'OS05'Ahu'Ahu11'SpMinVFD,2025-11-07T11:09:52.707 UTC,VFD Min. Speed Setpoint,2122757,False,31,analogValue,80,percent
VOX'OS01'Ahu'Ahu3'SpMinVFD,2025-11-07T11:06:56.469 UTC,VFD Min. Speed Setpoint,2122753,False,48,analogValue,30,percent
VOX'OS02'MSFD'MSFD'OnOFF5,2025-11-07T11:19:20.965 UTC,Zone Control Valve (Kids Party Room),2122754,False,66,binaryInput,inactive,n/a
VOX'OS04'Ahu'Ahu6'ChwFb,2025-11-07T11:13:54.453 UTC,CHW Valve Feedback,2122756,False,12,analogInput,65.12999725341797,percent
VOX'OS02'Mahu1'AhuMkp1'SpTSu,2025-11-07T11:19:20.965 UTC,Supply Air Temperature Setpoint,2122754,False,67,analogValue,22,degreesCelsius
VOX'OS05'Ahu'Ahu12'AlmTrpSf,2025-11-07T11:09:52.707 UTC,Supply Fan VFD Fault Alarm,2122757,False,14,binaryInput,inactive,n/a
VOX'OS04'Ahu'Ahu13'TBCo2,2025-11-07T11:13:54.453 UTC,Trend Space Air Co2,2122756,False,3,trendLog,n/a,n/a
VOX'OS3'MtrEMU'EMU01'00'Fq,2025-11-07T11:07:24.654 UTC,Frequency,2122755,False,6,analogInput,50.02803039550781,hertz
VOX'OS05'Ahu'Ahu10'SpFAD1,2025-11-07T11:09:52.707 UTC,FA. Damper Open Setpoint for Co High,2122757,False,7,analogValue,80,percent
VOX'OS05'MtrEMU'EMU01'00'TBKwh,2025-11-07T11:09:52.707 UTC,TB Active Energy_Kwh,2122757,False,45,trendLog,n/a,n/a
VOX'OS02'Ahu'Ahu5'FbVFD,2025-11-07T11:19:20.965 UTC,VFD Speed Feedback,2122754,False,49,analogInput,60.529998779296875,percent
VOX'OS01'Ahu'Ahu17'TBTSu,2025-11-07T11:06:56.469 UTC,Trend Supply Air Temperature,2122753,False,21,trendLog,n/a,n/a
VOX'OS01'MtrEMU'EMU01'00'PowA,2025-11-07T11:06:56.469 UTC,Active Power A,2122753,False,106,analogInput,3.395832061767578,kilowatts
VOX'OS04'Ahu'FAHU'OnTemp2,2025-11-07T11:13:54.453 UTC,FAHU Before Sensible Wheel Off Coil Temperature,2122756,False,67,analogInput,23.94999885559082,degreesCelsius
VOX'OS05'Ahu'Ahu9'TBFbCHW,2025-11-07T11:09:52.707 UTC,Trend CHW Valve Feedback,2122757,False,30,trendLog,n/a,n/a
VOXZAHIA'AS03'PX_EDOS7,2025-11-07T11:07:24.654 UTC,,2122755,False,2097159,file,n/a,n/a
VOX'OS01'Ahu'Ahu1'AlmFAD,2025-11-07T11:06:56.469 UTC,FAD Fail to Open Alarm,2122753,False,1,binaryValue,inactive,n/a
VOX'OS02'Ahu'Ahu16'TBCMDVFD,2025-11-07T11:19:20.965 UTC,Trend VFD Speed Command,2122754,False,24,trendLog,n/a,n/a
VOX'OS05'Ahu'Ahu9'AlmTrpSf,2025-11-07T11:09:52.707 UTC,Supply Fan VFD Fault Alarm,2122757,False,20,binaryInput,inactive,n/a
VOX'OS04'Ahu'Ahu6'ChwTemp,2025-11-07T11:13:54.453 UTC,Chilled Water Return Temperature,2122756,False,13,analogInput,n/a,degreesCelsius
IOBus'DiagIOBus,2025-11-07T11:16:03.370 UTC,Diagnostics for I/O bus,2,False,2,analogValue,3,noUnits
IOBus,2025-11-07T11:16:03.370 UTC,I/O bus,2,False,2,structuredView,n/a,n/a
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'TCtlC'PrSpCCmf,2025-11-07T11:11:55.586 UTC,Present cooling setpoint for comfort,233,False,18,analogValue,20,degreesCelsius
VOX_FCU'Flr_01'RS_FCU_FY_25'ROpUnDev(1)'ROpUn(1),2025-11-07T11:16:03.370 UTC,Room operator unit 1,2,False,155,multiStateValue,1,n/a
VOX_FCU'Flr_01'RS_FCU_FY_25'HVAC'Fan'FanEndSpdFpb,2025-11-07T11:16:03.370 UTC,Fan end speed by fan-powered box,2,False,87,analogValue,100,percent
VOX_FCU'Flr_01'RS_FCU_FY_25'HVAC'Fan,2025-11-07T11:16:03.370 UTC,Fan,2,False,106,structuredView,n/a,n/a
VOX'OS05'MtrEMU'EMU03'00'VoltAN,2025-11-07T11:09:52.707 UTC,Voltage A-N,2122757,False,115,analogInput,234.48907470703125,volts
VOX_FCU'Flr_01'RS_FCU_FY_25'FanVarSpd,2025-11-07T11:16:03.370 UTC,Variable speed fan,2,False,3,analogOutput,81.09027099609375,percent
VOX'OS04'Ahu'Ahu13'Almbag,2025-11-07T11:13:54.453 UTC,Bag Filter Alarm,2122756,False,3,binaryInput,inactive,n/a
VOX'OS05'Ahu'Ahu9'SpFAD1,2025-11-07T11:09:52.707 UTC,FA. Damper Open Setpoint for Co High,2122757,False,64,analogValue,80,percent
VOX'OS04'Ahu'Ahu7'TBStaFlw,2025-11-07T11:13:54.453 UTC,Trend Supply Fan Airflow Status,2122756,False,30,trendLog,n/a,n/a
VOX'OS01'Ahu'FAHU2'TBFbRAD,2025-11-07T11:06:56.469 UTC,Trend Return Air Damper Feedback,2122753,False,58,trendLog,n/a,n/a
VOX'OS02'ExFans'KitExFan'VFDCmd,2025-11-07T11:19:20.965 UTC,KEF VFD Speed Commamd,2122754,False,22,analogOutput,80,noUnits
VOX'OS04'Ahu'Ahu8'TempSp1,2025-11-07T11:13:54.453 UTC,Space Air Temperature,2122756,False,43,analogInput,20.829999923706055,degreesCelsius
VOX'OS05'Ahu'Ahu9'StaVFDSf,2025-11-07T11:09:52.707 UTC,Supply Fan VFD Status,2122757,False,24,binaryInput,active,n/a
VOX'OS02'Ahu'Ahu4'TBCMDCHW,2025-11-07T11:19:20.965 UTC,Trend CHW Valve Command,2122754,False,34,trendLog,n/a,n/a
VOX'OS05'Ahu'Ahu10'SpHuR,2025-11-07T11:09:52.707 UTC,Space Air Humidity Setpoint,2122757,False,9,analogValue,60,percent
hmi-3B9DE348C6CC29226324418127B6AB82,2025-11-07T11:16:03.370 UTC,,2,False,357,file,n/a,n/a
VOX'OS05'Ahu'Ahu12'SpTRHiLo,2025-11-07T11:09:52.707 UTC,Room Temperature Hi/Low Limit Setpoint,2122757,False,55,analogValue,4,degreesCelsius
VOX'OS01'ExFans'ToiExFan'Trip,2025-11-07T11:06:56.469 UTC,Fan Trip Status,2122753,False,66,binaryInput,inactive,n/a
VOX'OS01'MtrEMU'EMU01'00'VoltAN,2025-11-07T11:06:56.469 UTC,Voltage A-N,2122753,False,111,analogInput,241.23046875,volts
VOX'OS04'Ahu'FAHU'AlmTrpSf,2025-11-07T11:13:54.453 UTC,FAHU Supply Fan VFD Trip,2122756,False,30,binaryInput,inactive,n/a
VOX'OS02'Ahu'Ahu16'FbFAD,2025-11-07T11:19:20.965 UTC,Fresh Air Damper Feedback,2122754,False,26,analogInput,79.97999572753906,percent
VOX'OS02'Ahu'Ahu16'SpFAD,2025-11-07T11:19:20.965 UTC,FA. Damper Open Setpoint for Normal,2122754,False,30,analogValue,80,percent
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'ROpModDtr,2025-11-07T11:11:55.586 UTC,Room operating mode determination,233,False,20,structuredView,n/a,n/a
VOX'OS02'Ahu'Ahu15'SpFAD,2025-11-07T11:19:20.965 UTC,FA. Damper Open Setpoint for Normal,2122754,False,17,analogValue,80,percent
VOX'OS05'Ahu'Ahu12'CmdCHW,2025-11-07T11:09:52.707 UTC,CHW Valve Command,2122757,False,8,analogOutput,97.854248046875,percent
VOX'OS01'Ahu'Ahu2'ChwFb,2025-11-07T11:06:56.469 UTC,CHW Valve Feedback,2122753,False,23,analogInput,36.81999969482422,percent
VOX'OS02'Ahu'Ahu14'CmdFAD,2025-11-07T11:19:20.965 UTC,Fresh Air Damper Command,2122754,False,3,analogOutput,80,percent
VOX'OS04'Ahu'Ahu7'SpTROcc,2025-11-07T11:13:54.453 UTC,Room Temperature Occupied Setpoint,2122756,False,38,analogValue,21,degreesCelsius
10224846 Volume ,2025-11-07T11:13:58.582 UTC,10224846 Volume ,2001,False,2,analogInput,82.5270004272461,cubicMeters
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'TCtlC'PrSpCEco,2025-11-07T11:11:55.586 UTC,Present cooling setpoint for economy,233,False,21,analogValue,35,degreesCelsius
VOX'OS05'Ahu'Ahu12'StaFlw,2025-11-07T11:09:52.707 UTC,Supply Fan Airflow Status,2122757,False,17,binaryInput,active,n/a
VOX_FCU'Flr_01'RS_FCU_FY_25'HVAC'Fan'VavAirFlEnd,2025-11-07T11:16:03.370 UTC,VAV end air volume flow,2,False,89,analogValue,100,noUnits
Global'NotifCl52,2025-11-07T11:19:20.965 UTC,"User defined alarm, basic",2122754,False,52,notificationClass,n/a,n/a
VOXZAHIA'AS03'PX_EDOS4,2025-11-07T11:07:24.654 UTC,,2122755,False,2097156,file,n/a,n/a
VOX'OS02'Ahu'Ahu4'TsOn,2025-11-07T11:19:20.965 UTC,Time Scheduler - On/Off,2122754,False,8,schedule,1,n/a
VOX'OS02'Ahu'Ahu5'AlmFlw,2025-11-07T11:19:20.965 UTC,Supply Fan Air Flow Fail Alarm,2122754,False,26,binaryValue,inactive,n/a
VOX'OS05'RmTAvg'SpaceT15'Co22,2025-11-07T11:09:52.707 UTC,Space Co2-2,2122757,False,58,analogInput,2009.2000732421875,partsPerMillion
BA-MetaData-v02-02-BA-S1-Room-Ctl-0-CnfExtn-sql,2025-11-07T11:16:03.370 UTC,,2,False,18,file,n/a,n/a
VOX'OS02'Ahu'Ahu14'ChwFb,2025-11-07T11:19:20.965 UTC,CHW Valve Feedback,2122754,False,4,analogInput,101.29999542236328,percent
VOX'OS01'Ahu'AhuMkp2'PIDVFD,2025-11-07T11:06:56.469 UTC,PID - Control For VFD,2122753,False,10,loop,99.09528350830078,n/a
